Arkhangelsk	<i>name</i><br><ol><li>Arkhangelsk (an oblast of Russia)</li><li>Arkhangelsk (a city, the administrative center of Arkhangelsk Oblast, Russia)</li></ol>
Arktis	<i>name</i><br><ol><li>the Arctic (region around the North Pole)</li></ol>
Armenia	<i>name</i><br><ol><li>Armenia (a country in Europe and Asia)</li></ol>
Aruba	<i>name</i><br><ol><li>Aruba (an island, a dependent territory and constituent country of the Netherlands, in the Caribbean Sea)</li></ol>
Aserbajdsjan	<i>name</i><br><ol><li>Azerbaijan (a country in Europe and Asia)</li></ol>
Askepott	<i>name</i><br><ol><li>Cinderella</li></ol>
Asker	<i>name</i><br><ol><li>A municipality of Akershus, Norway. To be merged with Hurum and Røyken on 1 January 2020.</li></ol>
Askim	<i>name</i><br><ol><li>A town with bystatus and municipality of Østfold, Norway</li></ol>
Asorene	<i>name</i><br><ol><li>the Azores</li></ol>
Ass|Assene|Assen|Asser	<i>noun</i><br><ol><li>Alternative letter-case form of ass</li></ol>
Assyria	<i>name</i><br><ol><li>Assyria</li></ol>
Aten	<i>name</i><br><ol><li>Athens (the capital city of Greece)</li></ol>
Athen	<i>name</i><br><ol><li>Athens (the capital city of Greece)</li></ol>
Atlanterhavet	<i>name</i><br><ol><li>the Atlantic Ocean</li></ol>
Audnedal	<i>name</i><br><ol><li>A municipality of Vest-Agder, Norway</li></ol>
Aukra	<i>name</i><br><ol><li>A municipality of Møre og Romsdal, Norway</li></ol>
Aure	<i>name</i><br><ol><li>A municipality of Møre og Romsdal, Norway</li></ol>
Aurland	<i>name</i><br><ol><li>A municipality of Sogn og Fjordane, Norway</li></ol>
Aurskog-Høland	<i>name</i><br><ol><li>A municipality of Akershus, Norway. Rømskog in Østfold is to be merged with it on 1 January 2020, becoming part of Akershus at the same time.</li></ol>
Aust-Agder	<i>name</i><br><ol><li>A county in southern Norway</li></ol>
Australia	<i>name</i><br><ol><li>Australia (a continent and country in Oceania)</li></ol>
Averøy	<i>name</i><br><ol><li>An island municipality of Møre og Romsdal, Norway</li></ol>
B|B-er|b-er|b-en|B-ene|b-ene|B-en|b	<i>character</i><br><ol><li>The second letter of the Norwegian Bokmål alphabet, written in the Latin script.</li></ol><br><i>noun</i><br><ol><li>the letter B, the second letter of the Norwegian alphabet</li><li>Denoting the second, or number two, on a scale, order or degree.</li><li>the second highest grade in a school or university using the A-F scale</li><li>(music) the tone h lowered by half a step</li><li>(music) a B-flat (sign indicating that the following note is to be lowered by half a step)</li><li>(physics) symbol for bel (“bel”)</li><li>(chemistry) symbol for bor (“boron”)</li></ol>
B-dur|B-durer|B-durene|B-duren	<i>noun</i><br><ol><li>(music) B-flat major</li></ol>
BH|BH-en|BH-ene|BH-er	<i>noun</i><br><ol><li>a bra (abbreviation of brystholder and bysteholder)</li></ol>
BNP	<i>noun</i><br><ol><li>GNP (abbreviation of bruttonasjonalprodukt)</li></ol>
Bagdad	<i>name</i><br><ol><li>Baghdad (the capital city of Iraq)</li></ol>
Bahamas	<i>name</i><br><ol><li>Bahamas (an archipelago and country in the Caribbean)</li></ol>
Bahrain	<i>name</i><br><ol><li>Bahrain (a country in Asia)</li></ol>
Balkan	<i>name</i><br><ol><li>the Balkans</li></ol>
Ballangen	<i>name</i><br><ol><li>A municipality of Ofoten district, Nordland, Norway</li></ol>
Baluchistan	<i>name</i><br><ol><li>form removed with the spelling reform of 2005; superseded by Balutsjistan</li></ol>
Balutsjistan	<i>name</i><br><ol><li>Balochistan</li></ol>
Bamble	<i>name</i><br><ol><li>A municipality of Telemark, Norway</li></ol>
Bangladesh	<i>name</i><br><ol><li>Bangladesh (a country in Asia)</li></ol>
Barbados	<i>name</i><br><ol><li>Barbados (an island and country in the Caribbean)</li></ol>
Barentshavet	<i>name</i><br><ol><li>the Barents Sea (part of the Arctic Ocean, to the north of Norway)</li></ol>
Bayern	<i>name</i><br><ol><li>Bavaria (federal state in Germany)</li></ol>
Beijing	<i>name</i><br><ol><li>Beijing (the capital city of China)</li></ol>
Bekhterevs sjukdom	<i>noun</i><br><ol><li>(medicine) ankylosing spondylitis</li></ol>
Belgia	<i>name</i><br><ol><li>Belgium (a country in Europe)</li></ol>
Belize	<i>name</i><br><ol><li>Belize (a country in Central America)</li></ol>
Bengalbukta	<i>name</i><br><ol><li>the Bay of Bengal</li></ol>
Benin	<i>name</i><br><ol><li>Benin (a country in West Africa)</li></ol>
Beograd	<i>name</i><br><ol><li>Belgrade (the capital city of Serbia)</li></ol>
Berenikes hår	<i>name</i><br><ol><li>Coma Berenices (small dim summer constellation of the northern sky)</li></ol>
Bergen	<i>name</i><br><ol><li>Bergen (a port city, an urban area and municipality of Vestland, Norway)</li><li>Bergen (a historical county of Norway)</li><li>Bergen (a city and hamlet in North Dakota, United States)</li><li>Bergen (an unincorporated community in Mountain View County, Canada)</li><li>Bergen (a town in Genesee County, New York, United States)</li><li>Bergen (a village in Bergen, Genesee County, New York, United States)</li></ol>
Beringhavet	<i>name</i><br><ol><li>the Bering Sea</li></ol>
Berlin	<i>name</i><br><ol><li>Berlin (the capital and largest city of Germany)</li><li>Berlin (a state of Germany, containing the capital city)</li></ol>
Bhutan	<i>name</i><br><ol><li>Bhutan (a country in Asia)</li></ol>
Bibel	<i>noun</i><br><ol><li>Bible, bible</li></ol>
Bibelen	<i>name</i><br><ol><li>the Bible.</li></ol>
Birkenes	<i>name</i><br><ol><li>A municipality of Aust-Agder, Norway</li></ol>
Biscayabukten	<i>name</i><br><ol><li>the Bay of Biscay</li></ol>
Bjugn	<i>name</i><br><ol><li>A municipality of Trøndelag, Norway, formerly in Sør-Trøndelag (until 1 January 2018).</li></ol>
Bodø	<i>name</i><br><ol><li>A town (with bystatus) and municipality in Northern Norway, and capital (county town) of Nordland county, Norway.</li></ol>
Bolivia	<i>name</i><br><ol><li>Bolivia (a country in South America)</li></ol>
Borneo	<i>name</i><br><ol><li>Borneo (large island in South-East Asia)</li></ol>
Bornholm	<i>name</i><br><ol><li>Bornholm (an island and municipality of Denmark, in the Baltic Sea)</li></ol>
Bosnia-Hercegovina	<i>name</i><br><ol><li>Bosnia and Herzegovina (a country in Europe)</li></ol>
Botswana	<i>name</i><br><ol><li>Botswana (a country in Africa)</li></ol>
Boudicca|Boudica|Boadicea	<i>name</i><br><ol><li>Boudica (a queen of the British Iceni tribe that led an uprising against the occupying forces of the Roman Empire)</li></ol>
Bouvetøya	<i>name</i><br><ol><li>Bouvet Island (an uninhabited volcanic island and dependent territory of Norway in the South Atlantic Ocean)</li></ol>
Brasil	<i>name</i><br><ol><li>Brazil (a country in South America)</li></ol>
Brekstad	<i>name</i><br><ol><li>a town (with bystatus) in Ørland, Trøndelag, Norway</li></ol>
Bretagne	<i>name</i><br><ol><li>Brittany</li></ol>
Brevik	<i>name</i><br><ol><li>a town (with bystatus) in Porsgrunn, Telemark, Norway</li></ol>
Britisk Columbia	<i>name</i><br><ol><li>British Columbia</li></ol>
Brumunddal	<i>name</i><br><ol><li>a town (with bystatus) in Ringsaker, Hedmark, Norway</li></ol>
Brunei	<i>name</i><br><ol><li>Brunei</li></ol>
Brussel	<i>name</i><br><ol><li>Brussels (the capital city of Belgium)</li></ol>
Bryne	<i>name</i><br><ol><li>a town (with bystatus) in Time, Rogaland, Norway</li></ol>
Brønnøy	<i>name</i><br><ol><li>A municipality of Nordland, Norway</li></ol>
Brønnøysund	<i>name</i><br><ol><li>A town (with bystatus) in Brønnøy, Nordland, Norway</li></ol>
Bukarest	<i>name</i><br><ol><li>Bucharest (the capital city of Romania)</li></ol>
Bulgaria	<i>name</i><br><ol><li>Bulgaria (a country in Europe)</li></ol>
Burkina Faso	<i>name</i><br><ol><li>Burkina Faso (a country in West Africa)</li></ol>
Burma	<i>name</i><br><ol><li>Burma</li></ol>
Burundi	<i>name</i><br><ol><li>Burundi</li></ol>
Buskerud	<i>name</i><br><ol><li>A county in southern Norway</li></ol>
Bærum	<i>name</i><br><ol><li>A municipality of Akershus, Norway.</li></ol>
Bø	<i>name</i><br><ol><li>A municipality of Nordland, Norway</li><li>A municipality of Telemark, Norway. To be merged with Sauherad on 1 January 2020 under the name of Midt-Telemark.</li></ol>
Bømlo	<i>name</i><br><ol><li>A municipality of Hordaland, Norway, comprised entirely of islands, including Bømlo itself.</li></ol>
C|C-ene|c|C-en|c-er|c-en|C-er|c-ene	<i>character</i><br><ol><li>The third letter of the Norwegian Bokmål alphabet, written in the Latin script.</li></ol><br><i>noun</i><br><ol><li>the letter c, the third letter of the Norwegian alphabet</li><li>indicates the third entry in a list, order or rank</li><li>(education) the third highest grade in a school or university using the A-F scale</li><li>(music) C, c-note (the first note in the C chromatic and major scales; the lowest note of an instrument, written below the staff and the D note)</li><li>C (Roman numeral hundred; 100)</li></ol><br><i>symbol</i><br><ol><li>(metrology) symbol for degrees Celsius</li><li>(metrology) Symbol for coulomb, an SI unit of electric charge.</li><li>(programming) C (a particular high-level programming language from which many others are derived)</li><li>(chemistry) carbon (the chemical element (symbol C) with an atomic number of 6)</li></ol>
CD|CD-ene|CD-en|CD-er	<i>noun</i><br><ol><li>a CD (compact disc)</li></ol>
CD-speller|CD-spellerne|CD-spellere|CD-spelleren	<i>noun</i><br><ol><li>CD player</li></ol>
CD-spiller|CD-spillerne|CD-spilleren|CD-spillere	<i>noun</i><br><ol><li>CD player</li></ol>
CV|CV-a|CV-ene|CV-en|CV-er|CV-et	<i>noun</i><br><ol><li>Initialism of curriculum vitae.</li></ol>
Canada	<i>name</i><br><ol><li>Canada (a country in North America)</li></ol>
Cess|Cesser|Cessene|Cessen	<i>noun</i><br><ol><li>Alternative letter-case form of cess</li></ol>
Chile	<i>name</i><br><ol><li>Chile (a country in South America)</li></ol>
Christiania	<i>name</i><br><ol><li>(historical) the name given to Oslo, Norway between 1624 and 1925, alternatively spelt Kristiania from 1877 to 1925.</li></ol>
Christmasøya	<i>name</i><br><ol><li>Christmas Island</li></ol>
Ciss|Cisser|Cissen|Cissene	<i>noun</i><br><ol><li>Alternative letter-case form of ciss</li></ol>
Clacton-on-Sea	<i>name</i><br><ol><li>Clacton-on-Sea (a resort town in Tendring district, Essex, East of England, England, United Kingdom)</li></ol>
Colombia	<i>name</i><br><ol><li>Colombia (a country in South America)</li></ol>
Cookøyene	<i>name</i><br><ol><li>the Cook Islands</li></ol>
Copenhagen	<i>name</i><br><ol><li>Copenhagen (an unincorporated community in Caldwell Parish, Louisiana, United States)</li><li>Copenhagen (a village in Denmark, Lewis County, New York, United States)</li><li>Copenhagen (a community in Malahide, Elgin County, Ontario, Canada)</li></ol>
Corsica	<i>name</i><br><ol><li>Corsica; form removed with the spelling reform of 2005; superseded by Korsika</li></ol>
Costa Rica	<i>name</i><br><ol><li>Costa Rica (a country in Central America)</li></ol>
Cuba	<i>name</i><br><ol><li>Cuba (an island and country in the Caribbean)</li></ol>
D|d|d-en|d-er|d-ene	<i>character</i><br><ol><li>The fourth letter of the Norwegian Bokmål alphabet, written in the Latin script.</li></ol>
D-dag|DD|D-dagen|D-dagene|D-dager	<i>noun</i><br><ol><li>(figuratively, military) D-Day (The date of any major (often military) event planned for the future)</li></ol>
D-dagen|DD	<i>name</i><br><ol><li>(historical) D-Day (the 6 June 1944, the date during World War II when the Allies invaded western Europe.)</li></ol>
DD	<i>name</i><br><ol><li>Initialism of Donald Duck.</li></ol>
DMK	<i>name</i><br><ol><li>(historical) Initialism of den midlertidige kirkeledelse.</li></ol>
DNA|DNA-ene|DNA-a|DNA-et	<i>noun</i><br><ol><li>DNA</li></ol>
DVD|DVD-en|DVD-er|DVD-ene	<i>noun</i><br><ol><li>a DVD</li></ol>
DVD-speller|DVD-spellere|DVD-spelleren|DVD-spellerne	<i>noun</i><br><ol><li>DVD player</li></ol>
DVD-spiller|DVD-spillerne|DVD-spilleren|DVD-spillere	<i>noun</i><br><ol><li>DVD player</li></ol>
Damaskus	<i>name</i><br><ol><li>Damascus (the capital of Syria)</li></ol>
Danelagen	<i>name</i><br><ol><li>(historical) The Danelaw.</li></ol>
Danmark	<i>name</i><br><ol><li>Denmark</li></ol>
De britiske øyer	<i>name</i><br><ol><li>the British Isles</li></ol>
De forente arabiske emirater	<i>name</i><br><ol><li>the United Arab Emirates</li></ol>
De forente nasjoner	<i>name</i><br><ol><li>the United Nations</li></ol>
De forente stater	<i>name</i><br><ol><li>United States (a country in North America)</li></ol>
De frisiske øyer	<i>name</i><br><ol><li>the Frisian Islands</li></ol>
De store sjøer	<i>name</i><br><ol><li>the Great Lakes</li></ol>
De vestindiske øyer	<i>name</i><br><ol><li>the West Indies</li></ol>
Den arabiske halvøy	<i>name</i><br><ol><li>the Arabian Peninsula</li></ol>
Den demokratiske republikken Kongo	<i>name</i><br><ol><li>Democratic Republic of the Congo</li></ol>
Den dominikanske republikk	<i>name</i><br><ol><li>Dominican Republic (a country in the Caribbean)</li></ol>
Den engelske kanal	<i>name</i><br><ol><li>the English Channel</li></ol>
Den hellige ånd	<i>name</i><br><ol><li>(Christianity) the Holy Spirit</li></ol>
Den kinesiske mur	<i>name</i><br><ol><li>the Great Wall of China</li></ol>
Den norske kirke	<i>name</i><br><ol><li>the Church of Norway (a branch of the Lutheran Church, official religion of Norway until 2012)</li></ol>
Den sentralafrikanske republikk	<i>name</i><br><ol><li>Central African Republic</li></ol>
Den tsjekkiske republikk	<i>name</i><br><ol><li>Czech Republic</li></ol>
Deres Majestet	<i>pron</i><br><ol><li>Your Majesty</li></ol>
Dess|Dessene|Desser|Dessen	<i>noun</i><br><ol><li>Alternative letter-case form of dess</li></ol>
Det europeiske samarbeidsområdet	<i>name</i><br><ol><li>The European Economic Area</li></ol>
Det forente kongerike Storbritannia og Nord-Irland	<i>name</i><br><ol><li>the United Kingdom of Great Britain and Northern Ireland (full name)</li></ol>
Det hellige land	<i>name</i><br><ol><li>the Holy Land</li></ol>
Det hvite hus	<i>name</i><br><ol><li>the White House (the official residence of the President of the United States of America)</li></ol>
Det indiske hav	<i>name</i><br><ol><li>the Indian Ocean</li></ol>
Det karibiske hav	<i>name</i><br><ol><li>the Caribbean Sea</li></ol>
Det kaspiske hav	<i>name</i><br><ol><li>the Caspian Sea</li></ol>
Diss|Dissen|Disser|Dissene	<i>noun</i><br><ol><li>Alternative letter-case form of diss</li></ol>
Djibouti	<i>name</i><br><ol><li>Djibouti (a country in East Africa)</li><li>Djibouti (the capital city of Djibouti)</li></ol>
Domini	<i>adv</i><br><ol><li>Only used in anno Domini (“Anno Domini”)</li></ol>
Dominica	<i>name</i><br><ol><li>Dominica (an island and country in the Caribbean)</li></ol>
Donald Duck	<i>name</i><br><ol><li>(cartoon) Donald Duck (One of the Disney cartoon characters, an anthropomorphic white-feathered duck who usually wears a sailor suit and is known for his voice especially in tantrums.)</li><li>(astronomy) The asteroid 12410 Donald Duck</li></ol>
Donaldisme|Donaldismen	<i>noun</i><br><ol><li>(cartoon) Donaldism (Fan culture that is found among fans of Disney comics and animated motion pictures and shorts)</li></ol>
Donau	<i>name</i><br><ol><li>the River Danube</li></ol>
Drammen	<i>name</i><br><ol><li>Drammen (a municipality and city in Viken, formerly Buskerud, Eastern Norway, Norway)</li><li>Drammen (a town in Eau Claire County, Wisconsin, United States), named after Drammen in Norway</li></ol>
Draupne	<i>name</i><br><ol><li>(Norse mythology) Draupnir</li></ol>
Dronning Maud Land	<i>name</i><br><ol><li>Queen Maud Land (a region claimed as a dependent territory by Norway, in eastern Antarctica)</li></ol>
Drøbak	<i>name</i><br><ol><li>a town (with bystatus) in Frogn, Akershus, Norway</li></ol>
Dødsdalen	<i>name</i><br><ol><li>(informal) A vale in Isdalen, Ulriken, Bergen, Hordaland district, Vestland, Western Norway, Norway</li></ol>
E|e	<i>character</i><br><ol><li>The fifth letter of the Norwegian Bokmål alphabet, written in the Latin script.</li></ol>
EDB	<i>noun</i><br><ol><li>(computing) EDP</li></ol>
Ecuador	<i>name</i><br><ol><li>Ecuador (a country in South America)</li></ol>
Edinburgh	<i>name</i><br><ol><li>Edinburgh (the capital city of Scotland)</li><li>Edinburgh, City of Edinburgh (a council area of Scotland)</li></ol>
Egeerhavet	<i>name</i><br><ol><li>the Aegean Sea</li></ol>
Egersund	<i>name</i><br><ol><li>Egersund (a coastal town, an urban area and administrative center of Eigersund, Vestlandet, Norway)</li></ol>
Egypt	<i>name</i><br><ol><li>Egypt</li></ol>
Eid	<i>name</i><br><ol><li>A parish and former municipality of Stad, Nordfjord district, Sogn og Fjordane borough, Vestland, Vestlandet, Norway</li><li>A parish and former municipality of Kvinnherad, Sunnhordland district, Hordaland borough, Vestland, Vestlandet, Norway</li><li>A parish and former municipality of Rauma, Møre og Romsdal, Vestlandet, Norway</li></ol>
Eide	<i>name</i><br><ol><li>A municipality of Møre og Romsdal, Norway. To be merged with Fræna on 1 January 2020 under the new name of Hustadvika.</li></ol>
Eidsberg	<i>name</i><br><ol><li>A municipality of Østfold, Norway</li></ol>
Eidskog	<i>name</i><br><ol><li>A municipality of Hedmark, Norway</li></ol>
Eidsvoll	<i>name</i><br><ol><li>A municipality of Akershus, Norway</li></ol>
Eigersund	<i>name</i><br><ol><li>A municipality of Rogaland, Norway</li></ol>
Ekvatorial-Guinea	<i>name</i><br><ol><li>Equatorial Guinea</li></ol>
El Salvador	<i>name</i><br><ol><li>El Salvador (a country in Central America)</li></ol>
Elfenbenskysten	<i>name</i><br><ol><li>Ivory Coast, Côte d'Ivoire (a country in West Africa)</li></ol>
