Droom|Drööm|Drääm|Dröömche|Dreem|Dreemche|Dräämche	<i>noun</i><br><ol><li>(most dialects) dream</li></ol>
Duch|Diecher|Diechelche	<i>noun</i><br><ol><li>(most dialects of Moselle Franconian) cloth</li></ol>
Dumme|Dümmche	<i>verb</i><br><ol><li>(most of Ripuarian) thumb</li></ol>
Dursch	<i>noun</i><br><ol><li>(Ripuarian) thirst</li></ol>
Duuv|Duuve|Düüvje	<i>noun</i><br><ol><li>(Ripuarian) dove; pigeon</li></ol>
Dörp|Dörpche|Dörper	<i>noun</i><br><ol><li>(most dialects of Ripuarian) village</li></ol>
Dösseldorp	<i>name</i><br><ol><li>(Kölsch) Düsseldorf (the capital city of North Rhine-Westphalia, Germany)</li></ol>
Dür|Dürre|Düre|Dürche	<i>noun</i><br><ol><li>(Ripuarian) door</li></ol>
Dütsch	<i>noun</i><br><ol><li>(Kölsch) German</li></ol>
Dütschland	<i>name</i><br><ol><li>(Ripuarian (in Aachen and Köln)) Germany</li></ol>
Düüvel|Düüvelche|Düvele|Düüvele|Düvelche|Düvel	<i>noun</i><br><ol><li>(Ripuarian) devil</li></ol>
Eech|Eeche	<i>noun</i><br><ol><li>(Ripuarian, western Moselle Franconian) oak (tree)</li></ol>
Eis	<i>noun</i><br><ol><li>(Moselle Franconian) ice</li><li>(Moselle Franconian) ice cream</li></ol>
Eng|Engche|Enger	<i>noun</i><br><ol><li>(Ripuarian) Alternative form of Enk</li></ol>
Enk|Enkche|Enger	<i>noun</i><br><ol><li>(most dialects of Ripuarian) end</li></ol>
Essel|Esselche|Essele	<i>noun</i><br><ol><li>(Ripuarian) donkey; ass</li></ol>
Eëts|Eëtse|Eëts-je	<i>noun</i><br><ol><li>(Kirchröadsj) pea</li></ol>
Faddem|Fäddemche|Fäddem	<i>noun</i><br><ol><li>(most of Ripuarian) thread</li></ol>
Famillich|Famillije	<i>noun</i><br><ol><li>(most dialects) family</li></ol>
Fauer|Fouer	<i>noun</i><br><ol><li>(some dialects of Moselle Franconian) fire</li></ol>
Faß|Faßer|Fäßche|Fäßje|Fäßer	<i>noun</i><br><ol><li>(most dialects) barrel, vat, keg, especially for liquids</li></ol>
Feier	<i>noun</i><br><ol><li>(most of Moselle Franconian) fire</li></ol>
Ferke|Ferkelche	<i>noun</i><br><ol><li>(Ripuarian) pig</li></ol>
Fesch|Feschelche|Feschje	<i>noun</i><br><ol><li>(most dialects) fish</li></ol>
Fetz|Fetze|Fetzje	<i>noun</i><br><ol><li>(Ripuarian) a young boy, especially a naughty one (but always in a mild tone)</li></ol>
Fillem|Filme|Fillemche	<i>noun</i><br><ol><li>(most dialects) film</li></ol>
Finster|Finsterche|Finstere	<i>noun</i><br><ol><li>(most of Ripuarian, parts of Moselle Franconian) window</li></ol>
Fleech|Fleeje	<i>noun</i><br><ol><li>(Ripuarian, northern Moselle Franconian) fly (insect)</li></ol>
Fleesch	<i>noun</i><br><ol><li>(Ripuarian, western Moselle Franconian) meat; flesh</li></ol>
Fläsch|Fläsche|Fläschje|Fläschelche	<i>noun</i><br><ol><li>(most dialects) bottle</li></ol>
Flönz|Flönze	<i>noun</i><br><ol><li>(Ripuarian) blood sausage</li></ol>
Fonz|Fonze|Fönzje	<i>noun</i><br><ol><li>(chiefly Ripuarian, vulgar) pussy; vulva</li></ol>
Fott|Föttche|Fotte|Fött	<i>noun</i><br><ol><li>(Ripuarian) posterior; buttocks</li></ol>
Foß|Feeß|Feeßche|Fößje|Föß	<i>noun</i><br><ol><li>(Ripuarian, northern Moselle Franconian) foot (lower part of the leg)</li></ol>
Fraa|Frääche|Fraache|Frahe	<i>noun</i><br><ol><li>(most of Moselle Franconian) woman, wife</li></ol>
Frankreich|Frankreichs	<i>name</i><br><ol><li>(Kölsch) France</li></ol>
Frankrich	<i>name</i><br><ol><li>(Ripuarian (in Aachen and Düren)) France</li></ol>
Freidaach|Freidääch	<i>noun</i><br><ol><li>(Moselle Franconian) Friday</li></ol>
Freud	<i>noun</i><br><ol><li>joy, happiness</li></ol>
Friedaach|Friedääch	<i>noun</i><br><ol><li>(Ripuarian) Friday</li></ol>
Froo|Frääche|Frohe	<i>noun</i><br><ol><li>(southern Moselle Franconian) question</li><li>(few dialects of Moselle Franconian) woman, wife</li></ol>
Frooch|Froge|Frööch	<i>noun</i><br><ol><li>(most dialects) question</li><li>(Ripuarian, uncountable) grain; corn</li><li>(Ripuarian, countable) fruit (sweet edible part of a plant)</li></ol>
Frönd|Frönde|Frönn|Fröndche	<i>noun</i><br><ol><li>(many dialects of Ripuarian) friend</li></ol>
Frösch|Fröschelche	<i>noun</i><br><ol><li>(Ripuarian) frog</li></ol>
Fuss|Fissje|Fusse|Fiss|Füssje|Füss	<i>noun</i><br><ol><li>(Ripuarian, dated in northern Moselle Franconian) fox</li><li>(same dialects) red-haired person, redhead</li></ol>
Fuß	<i>noun</i><br><ol><li>(southern Moselle Franconian) foot (lower part of the leg)</li></ol>
Färv|Färve	<i>noun</i><br><ol><li>(central and western Ripuarian) colour; paint</li></ol>
Fääsch|Fääschte	<i>noun</i><br><ol><li>(Ripuarian) heel (back of the foot or shoe)</li></ol>
Füür|Füürche	<i>noun</i><br><ol><li>(Ripuarian) fire</li></ol>
Griecheland	<i>name</i><br><ol><li>(Kölsch) Greece</li></ol>
Halve Hahn	<i>noun</i><br><ol><li>(chiefly Kölsch) a cheese sandwich, cut in half</li></ol>
Hamburg	<i>name</i><br><ol><li>(Kölsch) Hamburg</li></ol>
Hand|Hänn|Häng|Händche	<i>noun</i><br><ol><li>(many dialects) hand</li></ol>
Hank|Häng|Hängche	<i>noun</i><br><ol><li>(Ripuarian, now chiefly western dialects) hand</li></ol>
Has|Häsje|Häsche|Hase	<i>noun</i><br><ol><li>(Ripuarian, eastern Moselle Franconian) hare</li><li>(same areas, loosely) rabbit</li><li>(same areas) a fearful person, coward</li><li>(Ripuarian) a piece of pork or beef from the loin; tenderloin</li></ol>
Hatz|Hatze|Hätzje|Hatzer	<i>noun</i><br><ol><li>(westernmost Ripuarian) heart</li></ol>
Haus|Haiser|Hous|Heische|Heiser|Haische	<i>noun</i><br><ol><li>(Moselle Franconian) house</li></ol>
Hemb|Hembche|Hemder	<i>noun</i><br><ol><li>(Ripuarian) shirt</li></ol>
Himb|Himmer|Himbche|Himber	<i>noun</i><br><ol><li>(many dialects of Moselle Franconian) shirt</li></ol>
Himmel|Himmele	<i>noun</i><br><ol><li>(most dialects) sky</li><li>(most dialects) heaven</li></ol>
Hock|Höck	<i>noun</i><br><ol><li>(central and eastern Ripuarian) skin</li></ol>
Hohn|Hohnder|Hehnche|Höhner|Hehner|Höhnche	<i>noun</i><br><ol><li>(Ripuarian, northern Moselle Franconian) chicken; hen</li></ol>
Hond|Hendche|Henn|Hönn|Honn|Höndche	<i>noun</i><br><ol><li>(Moselle Franconian, southern Ripuarian) dog; hound</li></ol>
Hongerlegger	<i>noun</i><br><ol><li>(Ripuarian) starveling</li><li>(Ripuarian, offensive) weakling, wimp, loser; somewhat like the contemporary German Opfer</li></ol>
Honk|Höng|Hong|Hönkche	<i>noun</i><br><ol><li>(most dialects of Ripuarian) dog; hound</li></ol>
Hoor|Häärche|Höörche	<i>noun</i><br><ol><li>(most dialects) hair</li></ol>
Hot|Hötche|Heet|Höt|Heetche	<i>noun</i><br><ol><li>(Ripuarian, northern Moselle Franconian) hat</li></ol>
Hunnig	<i>noun</i><br><ol><li>(most dialects) honey</li></ol>
Huus|Hüüser|Hüüsje	<i>noun</i><br><ol><li>(Ripuarian) house</li></ol>
Huusfrau|Huusfraue	<i>noun</i><br><ol><li>(Ripuarian) housewife</li></ol>
Härjott	<i>name</i><br><ol><li>(Ripuarian) God; the Lord</li></ol>
Hätz|Hätzje|Hätzche|Hätze|Hätzer	<i>noun</i><br><ol><li>(most dialects) heart</li></ol>
Ies|Iesje	<i>noun</i><br><ol><li>(Ripuarian) ice</li><li>(Ripuarian) ice cream</li></ol>
Illech	<i>noun</i><br><ol><li>(Moselle Franconian) onion (Allium cepa)</li></ol>
Italie	<i>name</i><br><ol><li>(Kölsch) Italy</li></ol>
Jaade|Jääde|Jäätche	<i>noun</i><br><ol><li>(Ripuarian) garden</li></ol>
Jaas|Jase|Jääsche|Jeës-je|Jaze|Jääs	<i>noun</i><br><ol><li>(western Ripuarian) lane, alley (small street)</li><li>(western Ripuarian) gas (matter in a physical state between liquid and plasma)</li><li>(western Ripuarian) liquefied petroleum gas</li><li>(westernmost Ripuarian) gauze, mesh, wire gauze</li></ol>
Jadeng|Jadenge	<i>noun</i><br><ol><li>(Ripuarian) curtain, especially a window curtain</li></ol>
Januar	<i>noun</i><br><ol><li>(Kölsch) January</li></ol>
Jass|Jässje|Jasse|Jässjer	<i>noun</i><br><ol><li>(Ripuarian) lane, alley (small street)</li></ol>
Jeld	<i>noun</i><br><ol><li>(Ripuarian) money</li></ol>
Jitta|Jittas	<i>noun</i><br><ol><li>(Ripuarian) guitar</li></ol>
Jlas|Jläser|Jläsje	<i>noun</i><br><ol><li>(Ripuarian) glass</li></ol>
Jodesdaach	<i>noun</i><br><ol><li>(parts of western Ripuarian, archaic) Wednesday</li></ol>
Johr|Johre|Jöhrche|Jährche	<i>noun</i><br><ol><li>(most dialects, including Ripuarian) year</li></ol>
Jold	<i>noun</i><br><ol><li>(Ripuarian) gold</li></ol>
Jong|Jöngelche|Jonge|Jengelche	<i>noun</i><br><ol><li>boy, lad</li><li>son</li><li>bachelor, unmarried man of any age</li></ol>
Jood	<i>noun</i><br><ol><li>(westernmost Ripuarian) gold</li></ol>
Jott|Jödder	<i>noun</i><br><ol><li>(Ripuarian) god</li></ol><br><i>name</i><br><ol><li>(Ripuarian) God</li></ol>
Jrav|Jräver|Jrävje|Jraver	<i>noun</i><br><ol><li>(Ripuarian) grave; tomb</li></ol>
Jääsch	<i>noun</i><br><ol><li>(Ripuarian) barley</li></ol>
Jåhr	<i>noun</i><br><ol><li>(Moselle Franconian) year</li></ol>
Jüdd|Jüddche|Jüdde	<i>noun</i><br><ol><li>(Ripuarian) Jew</li></ol>
Kaat|Kaate|Käätche	<i>noun</i><br><ol><li>(most dialects) card</li><li>(most dialects) map</li></ol>
Kallef|Källefche|Kälwer|Kalwer	<i>noun</i><br><ol><li>(Moselle Franconian) calf (young bovine animal)</li></ol>
Kallev|Källevje|Kalver|Kälver	<i>noun</i><br><ol><li>(Ripuarian) calf (young bovine animal)</li></ol>
Kanada	<i>name</i><br><ol><li>(Kölsch) Canada</li></ol>
Kappes|Kappesse	<i>noun</i><br><ol><li>(Ripuarian) cabbage (Brassica oleracea)</li><li>(Ripuarian, figuratively) nonsense</li></ol>
Kend|Kendche|Kenner|Kender	<i>noun</i><br><ol><li>(most of Moselle Franconian, parts of Ripuarian) child</li></ol>
Kerl	<i>noun</i><br><ol><li>(Moselle Franconian / Hunsrückisch) fellow, guy, chap, bloke, man</li></ol>
Kies	<i>noun</i><br><ol><li>(Ripuarian, western Moselle Franconian) cheese</li></ol>
Kirch|Kirchelche|Kirche	<i>noun</i><br><ol><li>(most dialects) church</li></ol>
Klock|Kläckelche|Klöckche|Klöckelche|Klocke|Kläckche	<i>noun</i><br><ol><li>(Ripuarian, parts of Moselle Franconian) bell</li><li>(westernmost Ripuarian) clock</li></ol>
Klompe|Klömpche|Klempche	<i>noun</i><br><ol><li>(most dialects) ball, lump, clot (solidified piece of a soft material)</li><li>(Ripuarian, northern Moselle Franconian) clog, shoe of wood or with a wooden sole</li><li>(chiefly Ripuarian, diminutive) lump of sugar, piece of hard candy</li></ol>
Klotz|Klätzer|Klötzer|Klätzche|Klätz|Klötz|Klötzje	<i>noun</i><br><ol><li>(most dialects) block, log, chunk (piece of a hard material)</li><li>(most dialects) ball in ninepins</li><li>(most dialects) ball, lump, clot (solidified piece of a soft material)</li><li>(most dialects) testicle</li></ol>
Knee|Kneen	<i>noun</i><br><ol><li>(Ripuarian, northern Moselle Franconian) knee</li></ol>
Kneng|Knengche	<i>noun</i><br><ol><li>(most of Ripuarian) rabbit</li></ol>
Knodde|Knöttche	<i>noun</i><br><ol><li>(chiefly Ripuarian) knot</li></ol>
Knuddel|Kniddelche|Knüddelche|Knuddele	<i>noun</i><br><ol><li>(most dialects) clump</li></ol>
Knudel|Knüdelche|Knidelche|Knudele	<i>noun</i><br><ol><li>(many dialects) dumpling</li></ol>
Knöddel|Knöddelche|Knöddele	<i>noun</i><br><ol><li>(Ripuarian) knot</li><li>(Ripuarian) clump</li></ol>
Koh|Köhche|Köh|Kehche|Keh	<i>noun</i><br><ol><li>(Ripuarian, northern Moselle Franconian) cow (female bovine animal)</li></ol>
Kommelejun|Kommelejune	<i>noun</i><br><ol><li>Holy Communion</li><li>First Communion</li></ol>
Koon|Köönche|Kööner	<i>noun</i><br><ol><li>(Ripuarian, uncountable) rye</li><li>(Ripuarian, countable) grain; seed; particle; small object</li></ol>
Korv|Körv|Körvje	<i>noun</i><br><ol><li>(most dialects) basket</li></ol>
Kreech	<i>noun</i><br><ol><li>(Ripuarian, northern Moselle Franconian) war</li></ol>
Kriech	<i>noun</i><br><ol><li>(southern Moselle Franconian) war</li></ol>
Krock|Kröckche	<i>noun</i><br><ol><li>(Ripuarian) herb, useful plant</li><li>(Ripuarian) any small leafy or grass-like plant</li><li>(Ripuarian) thick syrup, particularly from sugarbeets</li></ol>
Krout	<i>noun</i><br><ol><li>(Moselle Franconian) herb, useful plant</li></ol>
Kruck	<i>noun</i><br><ol><li>(Kölsch) herb, useful plant</li><li>(Kölsch) any small leafy or grass-like plant</li><li>(Kölsch) thick syrup, particularly from sugarbeets</li></ol>
Kruckedill|Kruckedillche|Kruckedille	<i>noun</i><br><ol><li>crocodile</li></ol>
Krütz|Krützje|Krützer	<i>noun</i><br><ol><li>(Ripuarian) cross</li></ol>
Kuh	<i>noun</i><br><ol><li>(southern Moselle Franconian) cow (female bovine animal)</li></ol>
Kääz|Kääzje|Kääze	<i>noun</i><br><ol><li>(Ripuarian) candle</li><li>(Ripuarian, slightly vulgar) boner, hard-on</li><li>(Ripuarian, perhaps archaic) icicle</li></ol>
Köbes|Köbesse	<i>noun</i><br><ol><li>A nickname for Jakob</li><li>A waiter, especially the head waiter, in a traditional pub.</li></ol>
Köch|Köche	<i>noun</i><br><ol><li>(Ripuarian) kitchen</li><li>(Ripuarian) cuisine</li></ol>
Kölle	<i>name</i><br><ol><li>(Ripuarian) Cologne (the largest city in North Rhine-Westphalia, in northwestern Germany)</li></ol>
Kölsch	<i>noun</i><br><ol><li>(most dialects) Kölsch lect</li><li>(most dialects) Kölsch beer</li></ol>
Künnijin|Künnijinne	<i>noun</i><br><ol><li>(some dialects, including Kölsch) queen</li></ol>
Künning|Künninge	<i>noun</i><br><ol><li>(some dialects, including Kölsch Ripuarian) king, King (ruler of a kingdom)</li><li>(some dialects, including Kölsch Ripuarian) king (chess piece)</li><li>(some dialects, including Kölsch Ripuarian) king (card)</li></ol>
Lahs|Lähs	<i>noun</i><br><ol><li>(Ripuarian, northern Moselle Franconian, dated) salmon (fish)</li></ol>
Ledder|Leddere|Ledderche	<i>noun</i><br><ol><li>(most of Ripuarian) leather</li><li>(most of western Ripuarian) ladder</li></ol>
Leech|Leechje|Leechter	<i>noun</i><br><ol><li>(central and eastern Ripuarian, Kölsch) light</li></ol>
Leed|Leedche|Leedere|Leeder|Leederche	<i>noun</i><br><ol><li>(Ripuarian, northern Moselle Franconian) song</li><li>(Ripuarian, western Moselle Franconian) sorrow; grief; agony</li></ol>
Leeder|Leedere|Leederche	<i>noun</i><br><ol><li>(central and eastern Ripuarian, western Moselle Franconian) ladder</li></ol>
Leich	<i>noun</i><br><ol><li>(Moselle Franconian) corpse (dead human body)</li></ol>
Lein	<i>noun</i><br><ol><li>(Moselle Franconian) rope of minor to medium thickness; cord</li></ol>
Leng|Lenge|Lengche	<i>noun</i><br><ol><li>(Ripuarian) rope of minor to medium thickness; cord</li></ol>
Levver|Levvere	<i>noun</i><br><ol><li>(Ripuarian) liver</li></ol>
Lich|Liche	<i>noun</i><br><ol><li>(most dialects of Ripuarian) corpse (dead human body)</li><li>(the same dialects, dated) funeral</li></ol>
Lied	<i>noun</i><br><ol><li>(southern Moselle Franconian) song</li></ol>
Liev|Lievje|Liever	<i>noun</i><br><ol><li>(Ripuarian) body</li></ol>
Ling	<i>noun</i><br><ol><li>(Kölsch) rope of minor to medium thickness; cord</li></ol>
Loff	<i>noun</i><br><ol><li>(Ripuarian) air (gas)</li><li>(Ripuarian, some dialects) air (the apparently open space above the ground of the earth)</li></ol>
Läffel|Läffele|Läffelche	<i>noun</i><br><ol><li>(most dialects, but dated in parts of Ripuarian) spoon</li></ol>
Löck|Löckcher	<i>noun</i><br><ol><li>(most dialects of Ripuarian) people; persons; folk</li></ol>
Maat|Määt	<i>noun</i><br><ol><li>(most dialects) market</li></ol>
Mau|Mäuche|Maue	<i>noun</i><br><ol><li>(chiefly Ripuarian) sleeve</li></ol>
Meck|Megge|Meggelche	<i>noun</i><br><ol><li>(all of Moselle Franconian) a thin-bodied flying insect, particularly a mosquito, also a crane fly, gnat, or midge</li><li>(southern Moselle Franconian) a fly</li></ol>
Menutt|Menutte	<i>noun</i><br><ol><li>(most dialects) minute</li></ol>
Mettwoch	<i>noun</i><br><ol><li>(most dialects) Wednesday</li></ol>
Metz|Metzer|Metzje	<i>noun</i><br><ol><li>(Ripuarian, some dialects of Moselle Franconian) knife</li></ol>
Modder|Moddere|Möddersje	<i>noun</i><br><ol><li>(Limburgan Ripuarian) mother</li><li>(Kirchröadsj) bolt</li></ol>
Modderjoddes	<i>name</i><br><ol><li>(Kölsch, Christianity) Mother of God</li></ol>
Monakko	<i>name</i><br><ol><li>(Kölsch) Monaco</li></ol>
Mond|Monde	<i>noun</i><br><ol><li>(most dialects) moon</li><li>(most dialects) month</li></ol>
Mondaach|Mondääch	<i>noun</i><br><ol><li>(most dialects) Monday</li></ol>
Motter|Mötterche|Mötter|Metterche|Metter	<i>noun</i><br><ol><li>mother</li></ol>
Mouer	<i>noun</i><br><ol><li>(Moselle Franconian) wall</li></ol>
Muhr|Murre|Muhre|Mührche	<i>noun</i><br><ol><li>(Ripuarian, northern Moselle Franconian) carrot</li></ol>
Muul|Muule|Müüler|Müülche	<i>noun</i><br><ol><li>(Ripuarian) mouth of a person</li><li>(Ripuarian) mouth of an animal; snout; muzzle</li><li>(western Ripuarian) slipper</li></ol>
Muur|Muure|Müürche	<i>noun</i><br><ol><li>(Ripuarian) wall</li></ol>
Muus|Müüsje|Müüs	<i>noun</i><br><ol><li>(Ripuarian) mouse</li></ol>
Märch	<i>noun</i><br><ol><li>(Ripuarian) marrow</li></ol>
Möck|Möggelche|Mögge	<i>noun</i><br><ol><li>(Ripuarian) a thin-bodied flying insect, particularly a mosquito, also a crane fly, gnat, or midge</li></ol>
Möhn|Möhne	<i>noun</i><br><ol><li>(Ripuarian) an older woman; not implying decrepitness, but having a mildly contemptuous tone</li></ol>
Mösch|Mösche|Möschelche	<i>noun</i><br><ol><li>(Ripuarian) sparrow (small bird)</li></ol>
Naach|Näächte|Naachte|Nääch	<i>noun</i><br><ol><li>(central and eastern Ripuarian) night</li></ol>
