־יו|־ָיו	<i>suffix</i><br><ol><li>his, its (indicates that a noun pluralized with ־ִים (-ím) is possessed by a third person singular possessor)</li></ol>
־יות|־ִיּוֹת|־ִיּוּת	<i>suffix</i><br><ol><li>Used other than figuratively or idiomatically: see ־ִי, ־וּת.</li></ol>
־ים|־ִים	<i>suffix</i><br><ol><li>For most masculine nouns and certain feminine nouns, forming plural non-construct forms from corresponding singulars.</li><li>Forming certain pluralia tantum.</li><li>For all or nearly all adjectives, forming masculine plural forms from corresponding singulars.</li><li>For all or nearly all verbs, forming masculine plural present participle and present tense forms from corresponding singulars.</li></ol>
־ית|־יות|־ִית|־ִיּוֹת	<i>suffix</i><br><ol><li>For masculine singular adjectives in ־י (-í), replacing that ending to produce feminine singular forms.</li><li>Appended to certain masculine nouns denoting men, forming feminine counterparts denoting women or females.</li><li>Appended to certain masculine nouns denoting large items, forming feminine counterparts denoting corresponding small items.</li><li>Forming proper nouns denoting languages (identical to feminine singular adjectives).</li><li>Forming words describing vehicles.</li></ol>
־לוגיה|־לוֹגְיָה	<i>suffix</i><br><ol><li>-logy: a combining form, forming nouns that denote fields of learning.</li></ol>
־ם|־ן	<i>pron</i><br><ol><li>them: indicates the direct object of a verb.</li><li>them: indicates the object of a preposition.</li><li>them: indicates the possessor of a noun in the construct state.</li></ol>
־ן|־ָן	<i>suffix</i><br><ol><li>With the characteristic being a behavior or personality trait.</li><li>With the characteristic being a profession or other activity.</li><li>With the characteristic being something else.</li><li>-ium: forming names of chemical elements.</li></ol>
־ניק|־נִיקִים|־נִיקִית|־נִיקִיּוֹת|־נִיק	<i>suffix</i><br><ol><li>(added to nouns) -nik, -er: Denoting persons by membership, occupation or attribute.</li></ol>
־צ׳יק|־צִ׳יק	<i>suffix</i><br><ol><li>Appended to form diminutive nouns.</li></ol>
־שהו|־שֶׁהוּ|־שהי	<i>suffix</i><br><ol><li>Some-, any-.</li></ol>
ֿ	<i>character</i><br><ol><li>The niqqud point rafe. See also רפה. Mainly used in Yiddish text to indicate the absence of a dagesh kal.</li></ol>
׀	<i>symbol</i><br><ol><li>(biblical) A particular cantillation mark: where it appears, it follows a word that has what is normally a conjunctive mark and makes it disjunctive.</li></ol>
׃	<i>punct</i><br><ol><li>(chiefly biblical) Used to signify the end of a passage, such as a verse from Scripture.</li></ol>
׆	<i>symbol</i><br><ol><li>(biblical) A Masoretic notation of unclear significance.</li></ol>
א	<i>character</i><br><ol><li>Aleph or alef: the first letter of the Hebrew alphabet, coming before ב.</li><li>The numeral 1 in Hebrew numbering.</li></ol>
א.ג.נ.|a.g.n.	<i>noun</i><br><ol><li>dear sir or madam: used as a greeting in a formal letter</li></ol>
אָ|a/ o	<i>character</i><br><ol><li>(Hebrew with niqqud) A variation of the consonant א (“aleph”), using kamatz to indicate a specific ancient vowel, approximately /ɑ/.</li></ol>
א־ב־ד|'-b-d	<i>root</i><br><ol><li>Forming words pertaining to loss</li></ol>
א־ב־ז־ר|'-v-z-r	<i>root</i><br><ol><li>Forming words pertaining to equipment</li></ol>
א־ב־ח־ן|'-v-kh-n	<i>root</i><br><ol><li>Forming words pertaining to diagnosis.</li></ol>
א־ב־ט־ח|'-v-t-kh	<i>root</i><br><ol><li>Forming words pertaining to securing.</li></ol>
א־ב־ך|ʾ-b-k	<i>root</i><br><ol><li>Related to rising of smoke, haze, mist.</li><li>(modern, physics) Related to interference of waves.</li></ol>
א־ב־ל|ʾ-b-l	<i>root</i><br><ol><li>Related to mourning, grieving.</li></ol>
א־ב־ן|ʾ-b-n	<i>root</i><br><ol><li>Related to stones.</li></ol>
א־ב־ס|'-v-s	<i>root</i><br><ol><li>feeding livestock</li></ol>
א־ב־ק|ʾ-b-q	<i>root</i><br><ol><li>Related to dust, powder.</li><li>Related to wrestling.</li></ol>
א־ב־ר|ʾ-b-r	<i>root</i><br><ol><li>Related to limbs, wings.</li><li>Related to strength, valiance.</li><li>Related to lead (metal).</li></ol>
א־ג־ד|ʾ-g-d	<i>root</i><br><ol><li>Related to binding, uniting, joining.</li></ol>
א־ג־ן|ʾ-g-n	<i>root</i><br><ol><li>Related to basins, bowls.</li></ol>
א־ג־ר|ʾ-g-r	<i>root</i><br><ol><li>Related to collection, accumulation.</li><li>Related to wages, salaries.</li><li>Related to letters, epistles.</li><li>Related to roofs.</li></ol>
א־ג־ר־ף|ʾ-g-r-p	<i>root</i><br><ol><li>Related to boxing.</li></ol>
א־ד־ה|ʾ-d-h	<i>root</i><br><ol><li>Related to steam, evaporation.</li></ol>
א־ד־ם|ʾ-d-m	<i>root</i><br><ol><li>Related to the color red.</li><li>Related to earth, soil, land.</li><li>Related to humanity, mankind, personhood.</li></ol>
א־ה־ב|ʾ-h-b	<i>root</i><br><ol><li>Related to love.</li></ol>
א־ה־ד|ʾ-h-d	<i>root</i><br><ol><li>Related to sympathy, support.</li></ol>
א־ה־ל|ʾ-h-l	<i>root</i><br><ol><li>Related to tents.</li><li>Related to aloe.</li></ol>
א־ו־ה|ʾ-w-h	<i>root</i><br><ol><li>Related to desire, craving, lust.</li></ol>
א־ו־ץ|ʾ-v-ts	<i>root</i><br><ol><li>forming words pertaining to haste, acceleration</li></ol>
א־ו־ר|ʾ-w-r	<i>root</i><br><ol><li>related to light, illumination</li><li>related to dens, caves</li><li>related to air</li></ol>
א־ו־ר־ר|'-v-r-r	<i>root</i><br><ol><li>Forming words pertaining to ventilation.</li></ol>
א־ו־ת|ʾ-w-ṯ	<i>root</i><br><ol><li>Related to signs, symbols, indications.</li><li>Related to agreement, consent.</li></ol>
א־ז־כ־ר|'-z-k-r	<i>root</i><br><ol><li>Forming words pertaining to referencing.</li></ol>
א־ז־ל|ʾ-z-l	<i>root</i><br><ol><li>Related to departure, depletion, exhaustion.</li></ol>
א־ז־ן|'-z-n	<i>root</i><br><ol><li>Forming words relating to ears and hearing.</li><li>Forming words relating to balancing.</li></ol>
א־ז־ר־ח|'-z-r-kh	<i>root</i><br><ol><li>Forming words pertaining to gaining citizenship.</li></ol>
א־ח־ז|ʾ-kh-z	<i>root</i><br><ol><li>Related to grasping, holding.</li></ol>
א־ח־ס־ן|'-kh-s-n	<i>root</i><br><ol><li>Forming words pertaining to storing.</li></ol>
א־ח־ר|ʾ-kh-r	<i>root</i><br><ol><li>Related to coming after, being behind, lateness, posteriority.</li></ol>
א־ט־ט|ʾ-ṭ-ṭ	<i>root</i><br><ol><li>Related to slowness.</li></ol>
א־ט־ם|ʾ-ṭ-m	<i>root</i><br><ol><li>Related to sealing, closing.</li></ol>
א־י־ם|ʾ-y-m	<i>root</i><br><ol><li>Related to fear, terror, threats.</li></ol>
א־כ־ז־ב|'-kh-z-v	<i>root</i><br><ol><li>Forming words pertaining to disappointment.</li></ol>
א־כ־ז־ר|'-kh-z-r	<i>root</i><br><ol><li>Forming words pertaining to cruelty.</li></ol>
א־כ־ל|ʾ-k-l	<i>root</i><br><ol><li>Related to eating, food.</li><li>Related to eating away, corrosion.</li></ol>
א־כ־ל־ס|'-kh-l-s	<i>root</i><br><ol><li>Forming words pertaining to population.</li></ol>
א־ל|ʾ-l	<i>root</i><br><ol><li>Related to God, gods.</li><li>Related to strength.</li></ol>
א־ל־ם|'-l'm	<i>root</i><br><ol><li>Forming words pertaining to strength</li><li>Forming words pertaining to muteness</li></ol>
א־ל־ף|ʾ-l-p	<i>root</i><br><ol><li>Related to training, learning.</li></ol>
א־ל־ת־ר|'-l-t-r	<i>root</i><br><ol><li>Forming words pertaining to improvisation.</li></ol>
א־מ־ד|ʾ-m-d	<i>root</i><br><ol><li>Related to estimation, assessment, appraisement.</li><li>Related to wealth, affluence.</li><li>Related to diving.</li></ol>
א־מ־ן|ʾ-m-n	<i>root</i><br><ol><li>Related to belief, loyalty, trust.</li><li>Related to arts, crafts, skills, learning.</li><li>(modern) Related to amines (organic compounds).</li></ol>
א־מ־ר|ʾ-m-r	<i>root</i><br><ol><li>Related to speech.</li><li>Related to rising, climbing, increasing.</li><li>(in Arabic loans to modern Hebrew) Related to princes, rulers, emirs.</li><li>Related to fringes, hems.</li></ol>
א־נ־ס|ʾ-n-s	<i>root</i><br><ol><li>Related to coercion, force, rape.</li></ol>
א־נ־ק|ʾ-n-q	<i>root</i><br><ol><li>Related to moaning.</li><li>Related to lizards.</li></ol>
א־ס־ף|ʾ-s-p	<i>root</i><br><ol><li>Related to gathering, collecting, reaping.</li></ol>
א־ס־ר|ʾ-s-r	<i>root</i><br><ol><li>Related to binding, tying, imprisonment.</li><li>Related to banning, prohibition, forbiddenness.</li></ol>
א־פ־ה|ʾ-p-h	<i>root</i><br><ol><li>Related to baking.</li><li>Related to character, nature, disposition.</li></ol>
א־פ־ל|ʾ-p-l	<i>root</i><br><ol><li>Related to dimming, darkening.</li><li>Related to late ripening.</li></ol>
א־פ־ר|ʾ-p-r	<i>root</i><br><ol><li>Related to ash, (by extension) greyness.</li><li>Related to pastures.</li><li>Related to bandages, masks, (by extension) make-up.</li></ol>
א־ר־ך|ʾ-r-k	<i>root</i><br><ol><li>Related to length.</li><li>Related to dates (points in time).</li></ol>
א־ר־ן|ʾ-r-n	<i>root</i><br><ol><li>Related to closets, cupboards, boxes.</li><li>Related to pine trees, evergreens.</li></ol>
א־ר־ע|ʾ-r-ʿ	<i>root</i><br><ol><li>Related to happening, events.</li></ol>
א־ר־ץ|ʾ-r-ts	<i>root</i><br><ol><li>Related to earth, land.</li></ol>
א־ר־ר|ʾ-r-r	<i>root</i><br><ol><li>Related to cursing.</li></ol>
א־ש־ך|א־שׁ־ך|ʾ-sh-k	<i>root</i><br><ol><li>Related to testicles.</li></ol>
א־ש־ם|א־שׁ־ם|ʾ-sh-m	<i>root</i><br><ol><li>Related to guilt, sin, fault.</li></ol>
א־ש־ש|א־שׁ־שׁ|ʾ-sh-sh	<i>root</i><br><ol><li>Related to strength, recovery.</li><li>Related to fire.</li></ol>
א־ת־ר|ʾ-ṯ-r	<i>root</i><br><ol><li>Related to location.</li></ol>
אב|אֲבִי־|אבותייך \\ אֲבוֹתַיִךְ|אֲבוֹת־|אֲבוֹתָן|אֲבִיכֶם|אָבִיהָ|אָב|אֲבוֹתָיו|הָאָב|אֲבִיהֶם|אֲבִיכֶן|אָבִינוּ|הָאָבוֹת|אֵם|אָבִיו|אֲבוֹתֵיכֶן|איבים \\ אִבִּים|אָבִיךְ|אֲבוֹתֵיכֶם|אָבִי|אֲבִיהֶן|קֵטֶל|'áv|avív|אָבוֹת|אֵב|אֲבוֹתָם|אֲבוֹתֵינוּ|'év|אביו|אֲבוֹתֶיךָ|אבותיי \\ אֲבוֹתַי|אֲבוֹתֶיהָ|אָבִיךָ	<i>noun</i><br><ol><li>father, male parent</li><li>ancestor, forefather</li><li>progenitor</li><li>originator</li><li>prototype</li><li>swelling, spreading.</li><li>the young shoots of a tree, opposed to the branches growing directly from the trunk.</li><li>(in the plural) state of growth, development.</li></ol><br><i>name</i><br><ol><li>Av, the eleventh month of the Jewish calendar (of thirty days) beginning between the eighth of July and the seventh of August, and ending between the sixth of August and the fifth of September.</li></ol>
אב טיפוס|אַב־טִיפּוּס|av tipús	<i>noun</i><br><ol><li>prototype (an original object or form which is a basis for other objects)</li></ol>
אבא|אימא \\ אִמָּא|אימא|אמהות|אַבָּא|'íma|ímma|אָבוֹת|אִמָּא|אמא|ába	<i>noun</i><br><ol><li>(colloquial) Dad, daddy.</li><li>(Rabbinic Hebrew) Father, especially the speaker's own father.</li></ol>
אבאיודאיה|אַבָּאיוּדָאיָה|abayudaya	<i>name</i><br><ol><li>Abayudaya</li></ol>
אבב|aváv|אֲבַב	<i>verb</i><br><ol><li>(Mishnaic Hebrew, intransitive) to be thick; to swell; to break forth</li></ol>
אבגיתץ-קרעשטן-נגדיכש-בטרצתג-חקבטנע-יגלפזק-שקוצית|אָבְגַיִתָץ–קְרַעשָׂטָן–נְגַדיְכָש–בְּטַרצְתָג–חְקַבטְנַע–יְגַלפְזָק–שְׁקָוצְיָת	<i>name</i><br><ol><li>(Judaism, mysticism) A 42-lettered form of the Shem HaMephorash, esoteric names of God within Kabballah.</li></ol>
אבגתא|aḇagṯā|אֲבַגְתָא	<i>name</i><br><ol><li>Abagtha, a eunuch of Xerxes.</li></ol>
אבד|אָבַדְתְּ|אָבוּד|אֲבַדְתֶּן|אֲבַדְתֶּם|אָבַדְתָּ|אָבַד|נֶאֱבַד|אִבֵּד|אָבַדְתִּי|אִבְדוּ|אבוד \\ אֱבֹד|יֹאבְדוּ|אוֹבְדִים|תֹּאבַדְנָה|אוֹבְדוֹת|אבודנה \\ אֱבֹדְנָה|avád|אובד \\ אֹבַד|תֹּאבַד|אִבְדִי|נֹאבַד|אָבֵד|אָבְדָה|avéd|אָבַדְנוּ|אוֹבֶדֶת|יֹאבַד|אוֹבֵד|אָבְדוּ|ibéd|תֹּאבְדוּ|תֹּאבְדִי	<i>verb</i><br><ol><li>be pressed</li><li>go around in despair</li><li>be lost, perish</li><li>be beyond recognition</li><li>to be given up</li></ol><br><i>adj</i><br><ol><li>perishable, irretrievable</li></ol>
אבדה|אֲבֵדַת־|אֲבֵדָה|אֲבֵדוֹת|קְטֵלָה|avedá	<i>noun</i><br><ol><li>a loss</li><li>a perishing, destruction</li></ol>
אבדון|avadon|אֲבַדּוֹן	<i>noun</i><br><ol><li>destruction, devastation, ruin, doom</li></ol>
אבה|אוֹבוֹת|אֱבִי|תֹּאבִי|יֹאבוּ|אָבִיתִי|אָבוּ|תֹּאבֶינָה|אָבִינוּ|אוֹבָה|אָבְתָה|אוֹבִים|אֱבֶינָה|תֹּאבֶה|נֹאבֶה|אָבִיתָ|אֲבִיתֶן|אֲבִיתֶם|תֹּאבוּ|אָבִית|ava|אֱבֵה|אֱבוּ|אָבָה|יֹאבֶה|אובה \\ אֹבֶה|אוֹבֶה	<i>verb</i><br><ol><li>to be willing</li></ol>
אבהות|'abahut|אַבָּהוּת	<i>noun</i><br><ol><li>fatherhood, paternity</li></ol>
אבהי|אֲבָהִיּוֹת|avahi|אֲבָהִית|אֲבָהִי|אֲבָהִים	<i>adj</i><br><ol><li>fatherly</li><li>paternal</li></ol>
אבו דאבי|אַבּוּ דַאבִּי|abu dábi	<i>name</i><br><ol><li>Abu Dhabi (an emirate of the United Arab Emirates)</li><li>Abu Dhabi (the capital city of the United Arab Emirates; capital city of Abu Dhabi emirate, United Arab Emirates)</li></ol>
אבוב|אַבּוּב|ibúv|אִיבּוּב|abúv|אַבּוּבִים|אַבּוּב־	<i>noun</i><br><ol><li>(modern, אַבּוּב only) Oboe.</li><li>reed, flute</li><li>pipe, tube</li></ol>
אבובן|אבובני־|אבובנים|אַבּוּבָן|אבובן־|'abuván	<i>noun</i><br><ol><li>oboist</li><li>(archaic) flautist</li></ol>
אבוג׳ה|אַבּוּגָ'ה|abuja	<i>name</i><br><ol><li>Abuja (the capital city of Nigeria)</li></ol>
אבוד|אָבוּד|אֲבוּדוֹת|אֲבוּדָה|avúd|אֲבוּדִים	<i>adj</i><br><ol><li>lost, irretrievable, perishing, decayed.</li></ol>
אבוז|אֵבוּז|evuz	<i>noun</i><br><ol><li>(dated, euphemistic) buttocks, extremity</li></ol>
אבוי|avóy|אֲבוֹי	<i>intj</i><br><ol><li>woe!, ah! alas!</li></ol>
אבולוציה|evolútsya|אֶבוֹלוּצְיָה	<i>noun</i><br><ol><li>(uncountable) Evolution: a gradual process of slow developmental changes.</li><li>(biology) Evolution, biological evolution.</li></ol>
אבולוציוני|אבולוציונית|evolutsyóni|אֶבוֹלוּצִיוֹנִי	<i>adj</i><br><ol><li>Evolutionary: of or pertaining to evolution.</li></ol>
אבוס|אֵיבוּס \\ אֵבוּס|evús|אֵבוּסִים	<i>noun</i><br><ol><li>manger, feeding trough</li><li>(rare) feeding receptacle, bowl</li></ol>
אבוקדו|אָבוֹקָדוֹ|avokádo|אָבוֹקָדוֹת|אָבוֹקָדוֹאִים	<i>noun</i><br><ol><li>an avocado</li></ol>
אבוקה|אֲבוּקוֹת|אֲבוּקָה|avuka	<i>noun</i><br><ol><li>(bundle of twigs) torch</li></ol>
אבות|אָבוֹת|avót	<i>name</i><br><ol><li>Avot, Pirkei Avot (a book of the Mishnah)</li></ol>
אבות אכלו בוסר ושיני בנים תקהינה|אבות אכלו בוסר ושיני בנים תקהינה \\ אָבוֹת אָכְלוּ בֹּסֶר וְשִׁנֵּי בָּנִים תִּקְהֶינָה	<i>proverb</i><br><ol><li>Children will suffer for their parents' misdeeds.</li></ol>
אבזם|אַבְזָמִים|avzám|אַבְזָם	<i>noun</i><br><ol><li>buckle (of a belt)</li></ol>
אבזקה|אַבְזָקַת־|אבזקא|avzaká|אַבְזָקָה|אַבְזָקָא	<i>noun</i><br><ol><li>breaking, crumbling, corrosion</li><li>a foot disease in animals believed to arise from vermin in consequence of a stroke of lightning</li><li>moth-eaten condition of garments</li></ol>
אבזר|אַבְזָר|ʾaḇzā́r|אַבְזָרִים	<i>noun</i><br><ol><li>item (distinct physical object)</li><li>accessory</li></ol>
אבחה|ivkhá|אִבְחָה|קִטְלָה	<i>noun</i><br><ol><li>(archaic, Biblical Hebrew) thrust, brandishing of a sword: – point.</li></ol>
אבחזית|אַבְּחָזִית|ab'khazít	<i>noun</i><br><ol><li>Abkhaz language</li></ol>
אבחן|'ivkhén|אִבְחֵן|אובחן \\ אֻבְחַן	<i>verb</i><br><ol><li>to diagnose</li></ol>
אבחנה|avkhaná|אַבְחָנוֹת|אַבְחָנָה	<i>noun</i><br><ol><li>diagnosis</li></ol>
אבטח|ivteákh|אֶבְטַח|אִבְטֵחַ|evtákh	<i>verb</i><br><ol><li>First-person singular future (prefix conjugation) of בָּטַח (batákh): I will rely on, I will have faith in, I will to depend on.</li></ol>
אבטחה|אַבְטָחָתְךָ|אַקְטָלָה|אַבְטָחָתֵנוּ|אַבְטָחָתִי|אַבְטָחָה|אַבְטָחַתְכֶם|אַבְטָחַת־|אַבְטָחָתָם|אַבְטָחָתָן|הָאַבְטָחָה|אַבְטָחַתְכֶן|אַבְטָחָתָהּ|אַבְטָחָתוֹ|אַבְטָחָתֵךְ|avtakhá	<i>noun</i><br><ol><li>(uncountable) The act of protecting from danger, securing.</li></ol>
אבטיח|avatíakh|'avtíakh|אַבְטִיחַ|אֲבַטִּיחִים|אֲבַטִּיחַ	<i>noun</i><br><ol><li>(biblical) some species of fruit similar to the modern watermelon or melon</li><li>watermelon (fruit of the species Citrullus lanatus)</li><li>watermelon (plant of the species Citrullus lanatus)</li></ol><br><i>verb</i><br><ol><li>First-person singular future (prefix conjugation) of הִבְטִיחַ (hivtíakh): I will promise.</li></ol>
אבטלה|avtalá|אַבְטָלָה|אַקְטָלָה	<i>noun</i><br><ol><li>idleness, waste.</li><li>unemployment.</li></ol>
אבי העזרי|אֲבִי הָעֶזְרִי|ʾavi haʿezrí	<i>name</i><br><ol><li>an Abiezrite or descendant of Abiezer.</li></ol>
אביב|אֲבִיבִים|אָבִיב|avív|אָבִיב־|קָטִיל	<i>noun</i><br><ol><li>spring, the season before summer and after winter</li><li>early stage of ripening, especially of grains</li><li>season of beginning barley-crop, (Biblical Hebrew) the month of Nissan, corresponding to around April, the month in which the barley crop begins to ripen.</li><li>also, the offering of the first fruits (בכורים) (on Passover)</li><li>(in the plural) years of one's life</li></ol><br><i>name</i><br><ol><li>Abib (biblical figure)</li><li>Abib (month)</li></ol>
אביג'אן|abidjan|אָבִּיגָ'אן	<i>noun</i><br><ol><li>Abidjan (the capital city of Ivory Coast)</li></ol>
אביגיל|אֲבִיגַיִל|avigáyil	<i>name</i><br><ol><li>Abigail (the wife of Nabal in the Hebrew Bible)</li></ol>
אביהן|avihén|אֲבִיהֶן	<i>noun</i><br><ol><li>Their father: singular form of אָב (áv) with third-person feminine plural personal pronoun as possessor.</li></ol>
אביון|אֶבְיוֹנֵי־|אֶבְיוֹנְ־|evyón|אֶבְיוֹן|אֶבְיוֹנִים	<i>noun</i><br><ol><li>poor, needy</li></ol>
אביונה|aḇiyyōnā́|אֲבִיּוֹנָה	<i>noun</i><br><ol><li>(Biblical Hebrew, Medieval Hebrew) caperberry, fruit of the caperbush</li><li>(rare) orgasm</li></ol>
אביזר|ʾaḇizā́r|אֲבִיזָר|אביזרים	<i>noun</i><br><ol><li>accessory, prop</li></ol>
אביזר מין|אֲבִיזָר מִין|אֲבִיזְרֵי מִין|avizár min	<i>noun</i><br><ol><li>sex toy</li></ol>
אביעזר|אֲבִיעֶזֶר	<i>name</i><br><ol><li>Abiezer, the name of two Israelites.</li></ol>
אביר|אַבִּירֵי־|אַבִּירִים|אַבִּירָה|אַבִּיר|אַבִּירוֹת|abír	<i>adj</i><br><ol><li>mighty, valiant</li><li>strong, mighty (used of God only)</li></ol><br><i>noun</i><br><ol><li>(Modern Hebrew) a knight</li><li>(biblical) a great horse, an ox or a strong working bull</li></ol><br><i>name</i><br><ol><li>(Biblical Hebrew) the Strong, a poetic name for God</li></ol>
אבישלום|avishalóm|אֲבִישָׁלוֹם	<i>name</i><br><ol><li>(biblical) a son of David</li></ol>
אבל|אֲבַלְתֶּן|אֲבֵלִים|אָבֵל|יֶאֱבַל|אֶאֱבַל|אִבְלִי|אָבַלְתְּ|תֶּאֶבְלוּ|תֶּאֱבַל|אֲבַלְתֶּם|נֶאֱבַל|אָבַל|avál|תֶּאֱבַלְנָה|אִבְלוּ|אֱבַלְנָה|אֲבָל|אֲבֵלָה|אֲבֵלוֹת|אֱבַל|אָבַלְתָּ|אָבְלָה|אָבַלְתִּי|אָבְלוּ|יֶאֶבְלוּ|avel|תֶּאֶבְלִי|אָבַלְנוּ|aval	<i>conj</i><br><ol><li>but</li><li>however</li></ol><br><i>verb</i><br><ol><li>(flowery) to bewail; to lament, to mourn</li></ol><br><i>noun</i><br><ol><li>a meadow, plainhttps://biblehub.com/hebrew/58.htm</li></ol>
אבן|אבניי \\ אֲבָנַי|אַבְנֵי־|אֲבָנֵינוּ|éven|אַבְנְךָ|אַבְנֵיהֶם|אַבְנוֹ|אַבְנָהּ|קֶטֶל|הָאֲבָנִים|אַבְנֵנוּ|הָאֶבֶן|אִבְּן|ibn|אַבְנִי|אַבְנְכֶן|אַבְנֵיהֶן|אֲבָנֶיהָ|אַבְנָם|אֲבָנֶיךָ|אַבְנֵךְ|אֲבָנָיו|אַבְנְכֶם|אִבְּן־|אַבְנָן|אבנייך \\ אֲבָנַיִךְ|אַבְנֵיכֶם|אַבְנֵיכֶן|אֲבָנִים|אֶבֶן|אֶבֶן־	<i>noun</i><br><ol><li>stone, small rock</li><li>gem</li><li>(Biblical Hebrew) motionless body, paralyzed (see 1 Samuel 25:37)</li><li>(used in names) ibn</li></ol>
אבן החכמים|'éven he-khakhamím|אֶבֶן הַחֲכָמִים	<i>noun</i><br><ol><li>the philosopher's stone (literally "stone of the wise men")</li></ol>
אבן הראשה|éven haroshá|אֶבֶן הָרֹאשָׁה|אַבְנֵי הָראשָׁה	<i>noun</i><br><ol><li>keystone (the top stone of an arch)</li></ol>
אבן יקרה|אֲבָנִים יְקָרוׄת|אֶבֶן יְקָרָה	<i>noun</i><br><ol><li>gemstone</li></ol>
